x,y,z,vx,vy,vz,Kx,Ky,Kz
5.493689569999999911e-01,2.989265030000000101e-01,1.487280940000000051e-01,-4.530000000000000064e-04,1.991999999999999901e-04,-3.230999999999999931e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493710630000000483e-01,2.989278810000000064e-01,1.487299760000000137e-01,6.809999999999999647e-04,2.489999999999999809e-04,6.344999999999999729e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493712269999999620e-01,2.989273330000000173e-01,1.487302090000000021e-01,-1.698000000000000074e-04,-2.436000000000000123e-04,-5.067000000000000106e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493704969999999577e-01,2.989270689999999897e-01,1.487282869999999868e-01,1.937999999999999944e-04,-1.196999999999999957e-04,-3.509999999999999936e-05,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493718730000000106e-01,2.989269339999999775e-01,1.487300920000000082e-01,2.703000000000000107e-04,2.600999999999999797e-04,6.384000000000000135e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493713980000000108e-01,2.989279360000000052e-01,1.487304150000000047e-01,-3.092999999999999829e-04,1.199999999999999946e-06,-1.904999999999999955e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493708419999999704e-01,2.989269379999999754e-01,1.487294570000000093e-01,-6.000000000000000152e-06,-3.756000000000000224e-04,-9.239999999999999624e-05,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493713780000000213e-01,2.989266839999999981e-01,1.487301070000000003e-01,-5.486999999999999473e-04,4.916999999999999713e-04,-3.875999999999999888e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493690129999999616e-01,2.989285769999999731e-01,1.487281649999999955e-01,-6.225000000000000065e-04,-2.820000000000000105e-05,-8.277000000000000069e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493693029999999755e-01,2.989265899999999920e-01,1.487273480000000092e-01,1.709999999999999891e-05,-4.089000000000000187e-04,-1.056000000000000054e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493690700000000149e-01,2.989272139999999967e-01,1.487278129999999865e-01,9.173999999999999646e-04,-4.755000000000000112e-04,3.483000000000000093e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493723609999999757e-01,2.989250050000000214e-01,1.487285090000000087e-01,2.822999999999999772e-04,7.859999999999999962e-05,6.689999999999999983e-05,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493700110000000469e-01,2.989274760000000253e-01,1.487280360000000079e-01,-7.889999999999999878e-04,6.578999999999999996e-04,-4.920000000000000328e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493697309999999723e-01,2.989271980000000051e-01,1.487268690000000115e-01,3.032999999999999997e-04,-5.084999999999999460e-04,7.440000000000000595e-05,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493710219999999866e-01,2.989257810000000015e-01,1.487282839999999884e-01,-3.839999999999999826e-05,4.838999999999999985e-04,4.877999999999999849e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493696030000000396e-01,2.989288110000000165e-01,1.487284949999999883e-01,3.968999999999999980e-04,8.459999999999999638e-05,5.226000000000000176e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493723449999999842e-01,2.989260630000000196e-01,1.487300259999999874e-01,4.887000000000000068e-04,1.740000000000000010e-04,8.735999999999999842e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493712320000000426e-01,2.989293909999999888e-01,1.487314070000000099e-01,-1.088100000000000048e-03,4.235999999999999965e-04,-8.570999999999999626e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493687179999999781e-01,2.989274749999999981e-01,1.487271689999999924e-01,7.079999999999999976e-05,-3.851999999999999847e-04,-4.628999999999999760e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493714680000000294e-01,2.989281069999999985e-01,1.487298639999999894e-01,8.363999999999999473e-04,1.601999999999999908e-04,7.680000000000000195e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493715059999999539e-01,2.989280089999999945e-01,1.487297290000000050e-01,3.449999999999999833e-05,-8.880000000000000360e-05,2.925000000000000083e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493715829999999967e-01,2.989278109999999877e-01,1.487308390000000036e-01,2.346000000000000103e-04,-3.846000000000000243e-04,3.248999999999999827e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493722880000000419e-01,2.989267270000000032e-01,1.487308119999999900e-01,4.200000000000000174e-04,-5.534999999999999556e-04,-6.750000000000000086e-05,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493729830000000369e-01,2.989259659999999874e-01,1.487306140000000110e-01,-7.596000000000000321e-04,3.168000000000000026e-04,-9.156000000000000293e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493697560000000424e-01,2.989277830000000025e-01,1.487277599999999866e-01,-6.930000000000000396e-04,3.767999999999999973e-04,-6.377999999999999989e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493706729999999760e-01,2.989272219999999924e-01,1.487284879999999920e-01,-3.279000000000000014e-04,8.549999999999999658e-04,6.545999999999999736e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
