x,y,z,vx,vy,vz,Kx,Ky,Kz
5.231087119999999757e-01,3.222884460000000062e-01,2.254106879999999979e-01,6.543000000000000205e-04,3.983999999999999803e-04,1.125899999999999991e-03,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231085659999999971e-01,3.222900590000000176e-01,2.254116810000000026e-01,3.036000000000000070e-04,2.856000000000000032e-04,4.149000000000000019e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231097239999999982e-01,3.222893980000000047e-01,2.254120709999999916e-01,-4.065000000000000145e-04,3.459000000000000052e-04,-2.433000000000000050e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231072110000000164e-01,3.222912119999999936e-01,2.254108700000000132e-01,-1.092899999999999948e-03,6.641999999999999901e-04,-1.400999999999999902e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231060810000000005e-01,3.222916120000000051e-01,2.254116039999999876e-01,-1.980000000000000016e-05,-7.644000000000000404e-04,-4.499999999999999877e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231071449999999956e-01,3.222886640000000025e-01,2.254093699999999978e-01,6.719999999999999357e-05,-3.290999999999999763e-04,-7.223999999999999953e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231063049999999937e-01,3.222905149999999996e-01,2.254091960000000061e-01,3.960000000000000033e-05,8.961000000000000432e-04,1.373400000000000098e-03,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231072770000000371e-01,3.222916510000000123e-01,2.254139480000000029e-01,2.463000000000000237e-04,-3.960000000000000033e-05,5.261999999999999967e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231071259999999779e-01,3.222903830000000136e-01,2.254109499999999988e-01,-4.221000000000000143e-04,3.764999999999999901e-04,-1.042799999999999977e-03,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231058699999999728e-01,3.222929059999999901e-01,2.254104720000000006e-01,-3.449999999999999833e-04,1.769999999999999926e-04,-4.689000000000000134e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231059759999999725e-01,3.222909729999999806e-01,2.254093869999999888e-01,-1.200000000000000030e-04,-5.027999999999999700e-04,-8.279999999999999329e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231054699999999613e-01,3.222912299999999841e-01,2.254101960000000071e-01,-3.653999999999999913e-04,4.092000000000000260e-04,3.878999999999999961e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231047580000000030e-01,3.222923369999999843e-01,2.254106800000000022e-01,4.028999999999999812e-04,-7.397999999999999845e-04,-4.787999999999999830e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231068129999999483e-01,3.222887640000000053e-01,2.254085999999999868e-01,9.660000000000000346e-05,8.550000000000000471e-05,-3.552000000000000144e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231050800000000001e-01,3.222926219999999731e-01,2.254094959999999870e-01,7.109999999999999350e-05,8.570999999999999626e-04,8.823000000000000330e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231070500000000179e-01,3.222916209999999726e-01,2.254115409999999931e-01,7.236000000000000244e-04,-6.893999999999999521e-04,5.615999999999999898e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231074919999999517e-01,3.222903240000000169e-01,2.254113680000000008e-01,1.923000000000000122e-04,-3.753000000000000151e-04,5.069999999999999908e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231076909999999858e-01,3.222903699999999927e-01,2.254117099999999874e-01,-3.521999999999999957e-04,1.599000000000000107e-04,-5.270999999999999644e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231063179999999591e-01,3.222908569999999862e-01,2.254096110000000097e-01,1.230000000000000082e-05,-3.491999999999999770e-04,-3.875999999999999888e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231077320000000475e-01,3.222892059999999947e-01,2.254104180000000013e-01,3.423000000000000261e-04,-6.618000000000000401e-04,7.650000000000000279e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231074589999999969e-01,3.222886509999999816e-01,2.254098659999999865e-01,1.001999999999999961e-04,-4.832999999999999840e-04,-8.519999999999999742e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231080660000000382e-01,3.222875949999999823e-01,2.254101340000000120e-01,-5.084999999999999460e-04,4.634999999999999906e-04,9.749999999999999823e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231057639999999731e-01,3.222901959999999733e-01,2.254101910000000097e-01,1.724999999999999917e-04,5.360999999999999663e-04,4.713000000000000175e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231086409999999853e-01,3.222893820000000131e-01,2.254117049999999900e-01,7.980000000000000168e-05,-1.715999999999999969e-04,-3.944999999999999939e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231060299999999996e-01,3.222896239999999968e-01,2.254088760000000080e-01,-5.483999999999999942e-04,8.370000000000000161e-05,-7.697999999999999548e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231068129999999483e-01,3.222896610000000051e-01,2.254091390000000084e-01,5.364000000000000278e-04,-5.724000000000000355e-04,2.358000000000000124e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231078179999999467e-01,3.222877160000000019e-01,2.254096620000000106e-01,3.896999999999999856e-04,-1.325999999999999976e-04,3.824999999999999733e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231081119999999585e-01,3.222892190000000157e-01,2.254104140000000034e-01,3.819000000000000129e-04,5.081999999999999929e-04,8.325000000000000152e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231090910000000260e-01,3.222894099999999984e-01,2.254124369999999933e-01,-3.839999999999999826e-05,2.766000000000000012e-04,2.721000000000000003e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231079840000000258e-01,3.222901409999999744e-01,2.254113209999999978e-01,-2.585999999999999974e-04,-9.780000000000000553e-05,-4.107000000000000082e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231082289999999801e-01,3.222890840000000034e-01,2.254110679999999922e-01,5.303999999999999904e-04,-5.676000000000000273e-04,-2.040000000000000119e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231097519999999834e-01,3.222882490000000266e-01,2.254112530000000059e-01,4.773000000000000007e-04,-7.079999999999999705e-04,1.272000000000000019e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231098199999999476e-01,3.222867240000000244e-01,2.254114919999999911e-01,-5.289000000000000081e-04,4.895999999999999745e-04,2.286000000000000000e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231079889999999954e-01,3.222898810000000003e-01,2.254120149999999934e-01,-1.103100000000000087e-03,1.788899999999999952e-03,-4.461000000000000013e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231061430000000234e-01,3.222926870000000221e-01,2.254100049999999966e-01,-5.132999999999999542e-04,3.758999999999999755e-04,-8.406000000000000494e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231062779999999801e-01,3.222911339999999791e-01,2.254092129999999972e-01,9.399000000000000236e-04,-1.375799999999999940e-03,6.009000000000000235e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231092760000000119e-01,3.222881009999999935e-01,2.254120079999999970e-01,6.005999999999999620e-04,-8.078999999999999593e-04,5.909999999999999997e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231082799999999811e-01,3.222884409999999811e-01,2.254094100000000045e-01,-6.819000000000000408e-04,9.608999999999999920e-04,-1.608000000000000054e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231070030000000148e-01,3.222913040000000007e-01,2.254114720000000016e-01,-8.579999999999999845e-05,1.622999999999999877e-04,1.634999999999999897e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231079939999999651e-01,3.222889820000000016e-01,2.254099549999999952e-01,-2.709000000000000253e-04,-2.679000000000000066e-04,-7.986000000000000043e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231061000000000183e-01,3.222904109999999989e-01,2.254088099999999872e-01,4.884000000000000537e-04,4.949999999999999702e-05,1.115700000000000068e-03,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231096219999999963e-01,3.222891469999999980e-01,2.254136740000000083e-01,1.202999999999999968e-04,1.590000000000000023e-05,7.418999999999999814e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231065010000000015e-01,3.222904639999999987e-01,2.254112829999999901e-01,-2.526000000000000142e-04,1.151999999999999948e-04,-9.030000000000000483e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231087800000000509e-01,3.222895310000000180e-01,2.254106640000000106e-01,4.679999999999999915e-04,1.712999999999999896e-04,1.790999999999999895e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231080609999999576e-01,3.222910350000000035e-01,2.254118800000000089e-01,-7.133999999999999933e-04,6.708000000000000421e-04,5.289000000000000081e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231064020000000259e-01,3.222917670000000068e-01,2.254124269999999985e-01,-6.275999999999999678e-04,3.684000000000000100e-04,-5.919000000000000216e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231059689999999485e-01,3.222922630000000233e-01,2.254099069999999927e-01,5.831999999999999728e-04,-8.132999999999999821e-04,-4.779000000000000153e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231083460000000018e-01,3.222890560000000182e-01,2.254108340000000044e-01,4.623000000000000156e-04,-1.008299999999999952e-03,-3.389999999999999730e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231075099999999978e-01,3.222889019999999882e-01,2.254097939999999967e-01,1.757999999999999906e-04,1.101000000000000063e-04,6.360000000000000093e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231089319999999709e-01,3.222894230000000193e-01,2.254110460000000038e-01,4.433999999999999899e-04,2.280000000000000126e-04,5.435999999999999860e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231089880000000525e-01,3.222896619999999768e-01,2.254116059999999866e-01,-1.526999999999999983e-04,-4.721999999999999852e-04,2.907000000000000187e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231084230000000446e-01,3.222878490000000151e-01,2.254120149999999934e-01,-1.679999999999999839e-05,5.571000000000000431e-04,4.221000000000000143e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231089319999999709e-01,3.222915190000000263e-01,2.254130129999999954e-01,-6.449999999999999570e-05,3.854999999999999920e-04,-5.810999999999999759e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231082080000000190e-01,3.222891339999999771e-01,2.254100780000000137e-01,-4.947000000000000442e-04,-1.518000000000000035e-04,-3.161999999999999880e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231072829999999785e-01,3.222910130000000151e-01,2.254119589999999951e-01,-2.279999999999999854e-05,4.830000000000000173e-05,3.158999999999999807e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231081319999999479e-01,3.222892949999999757e-01,2.254111309999999868e-01,-2.057999999999999879e-04,2.846999999999999813e-04,-3.899999999999999929e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231065969999999510e-01,3.222919619999999874e-01,2.254118290000000080e-01,-1.802999999999999915e-04,3.404999999999999824e-04,1.433999999999999891e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231075309999999590e-01,3.222904300000000166e-01,2.254116090000000128e-01,3.687000000000000173e-04,-6.323999999999999760e-04,-1.554000000000000097e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231078260000000535e-01,3.222898539999999867e-01,2.254113110000000031e-01,-4.583999999999999750e-04,2.171999999999999940e-04,-4.652999999999999801e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231060029999999861e-01,3.222911540000000241e-01,2.254100579999999965e-01,-5.555999999999999524e-04,1.110000000000000045e-05,-8.415000000000000171e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231059740000000291e-01,3.222898909999999950e-01,2.254085060000000085e-01,4.766999999999999862e-04,-4.538999999999999741e-04,-8.820000000000000257e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231075920000000101e-01,3.222896410000000156e-01,2.254097640000000125e-01,6.893999999999999521e-04,2.901000000000000041e-04,1.255500000000000105e-03,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231082719999999853e-01,3.222908580000000134e-01,2.254126909999999984e-01,-6.000000000000000152e-06,2.067000000000000098e-04,3.113999999999999798e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
