x,y,z,vx,vy,vz,Kx,Ky,Kz
6.417157159999999916e-01,2.422489650000000105e-01,2.241353700000000004e-01,-5.142000000000000303e-04,9.374999999999999653e-04,-1.736999999999999937e-04,3.119218025072406135e+02,3.060264039045922573e+02,3.066424242262542066e+02
6.417143130000000362e-01,2.422511019999999959e-01,2.241331069999999981e-01,8.160000000000000478e-05,-6.389999999999999467e-05,-5.075999999999999783e-04,3.119223202072931258e+02,3.060270059742222202e+02,3.066426212326895779e+02
6.417159879999999594e-01,2.422487520000000116e-01,2.241336780000000029e-01,6.746999999999999742e-04,-1.419300000000000075e-03,2.346000000000000103e-04,3.119223734771784393e+02,3.060270679446252871e+02,3.066426414852795688e+02
6.417165620000000459e-01,2.422463709999999881e-01,2.241338890000000028e-01,9.900000000000000081e-06,5.994000000000000413e-04,3.254999999999999972e-04,3.119216260058985881e+02,3.060261986606798814e+02,3.066423570425711205e+02
6.417160210000000253e-01,2.422507499999999869e-01,2.241347629999999869e-01,-7.440000000000000595e-05,4.814999999999999944e-04,2.339999999999999958e-04,3.119217706506277636e+02,3.060263668607260001e+02,3.066424121019836662e+02
6.417163139999999544e-01,2.422479760000000037e-01,2.241346690000000086e-01,6.449999999999999570e-05,-8.876999999999999474e-04,-5.774999999999999968e-04,3.119219166851730733e+02,3.060265366809582588e+02,3.066424676844853252e+02
6.417162360000000509e-01,2.422477909999999901e-01,2.241328380000000009e-01,6.689999999999999983e-05,-1.859999999999999945e-04,-3.000000000000000076e-06,3.119216978177919373e+02,3.060262821740819845e+02,3.066423843695621940e+02
6.417165369999999758e-01,2.422473559999999970e-01,2.241346590000000139e-01,-1.961999999999999985e-04,-2.579999999999999828e-04,1.478999999999999900e-04,3.119216128744079697e+02,3.060261833894994652e+02,3.066423520445972599e+02
6.417155820000000066e-01,2.422469309999999987e-01,2.241333309999999912e-01,-6.911999999999999958e-04,1.195499999999999948e-03,-3.647999999999999767e-04,3.119215507294312602e+02,3.060261111141729771e+02,3.066423283991006201e+02
6.417142329999999673e-01,2.422513410000000089e-01,2.241334429999999878e-01,3.690000000000000246e-04,6.989999999999999686e-04,5.037000000000000461e-04,3.119222496809789504e+02,3.060269239784126398e+02,3.066425943724523222e+02
6.417168119999999698e-01,2.422492609999999935e-01,2.241350099999999956e-01,9.330000000000000186e-04,-1.295099999999999984e-03,5.586000000000000253e-04,3.119222879873141210e+02,3.060269685017297547e+02,3.066426089738537257e+02
6.417173430000000511e-01,2.422470240000000052e-01,2.241353050000000069e-01,-1.407000000000000048e-04,-6.878999999999999698e-04,-3.632999999999999945e-04,3.119214439857308889e+02,3.060259869427950434e+02,3.066422878118029303e+02
6.417163430000000224e-01,2.422469680000000070e-01,2.241337989999999947e-01,-3.576000000000000185e-04,2.391000000000000113e-04,-7.830000000000000588e-05,3.119213142731646826e+02,3.060258361113681644e+02,3.066422384331675630e+02
6.417161510000000124e-01,2.422478210000000021e-01,2.241350440000000055e-01,-3.510000000000000208e-04,3.483000000000000093e-04,-5.831999999999999728e-04,3.119215201632397907e+02,3.060260755556278127e+02,3.066423167782962764e+02
6.417151730000000276e-01,2.422481290000000065e-01,2.241318549999999910e-01,1.700999999999999875e-04,2.621999999999999765e-04,4.973999999999999472e-04,3.119218621414744348e+02,3.060264732845825506e+02,3.066424468939547978e+02
6.417167179999999638e-01,2.422486950000000139e-01,2.241367019999999932e-01,4.718999999999999779e-04,2.220000000000000090e-05,3.896999999999999856e-04,3.119218063385233108e+02,3.060264083665633734e+02,3.066424256796053101e+02
6.417167459999999490e-01,2.422482029999999953e-01,2.241331540000000011e-01,-4.031999999999999885e-04,-2.289000000000000073e-04,-1.513199999999999918e-03,3.119215975508601559e+02,3.060261655373473673e+02,3.066423462435313922e+02
6.417153740000000051e-01,2.422479319999999992e-01,2.241316580000000114e-01,2.999999999999999864e-07,-9.732000000000000199e-04,-5.351999999999999987e-04,3.119219343721828182e+02,3.060265573085678170e+02,3.066424743584740327e+02
6.417167470000000318e-01,2.422449590000000097e-01,2.241313699999999964e-01,1.679999999999999907e-04,-8.160000000000000478e-05,3.047999999999999820e-04,3.119216959694388152e+02,3.060262800829614207e+02,3.066423836120313240e+02
6.417159340000000434e-01,2.422476600000000035e-01,2.241326740000000040e-01,-3.566999999999999967e-04,1.293899999999999955e-03,9.294000000000000395e-04,3.119215572971315851e+02,3.060261188004278665e+02,3.066423308527688505e+02
6.417155580000000192e-01,2.422492719999999877e-01,2.241344680000000034e-01,-3.720000000000000298e-05,3.962999999999999834e-04,-8.339999999999999432e-05,3.119219369102455630e+02,3.060265602325179088e+02,3.066424753506359480e+02
6.417158099999999976e-01,2.422489810000000021e-01,2.241323960000000115e-01,6.026999999999999589e-04,-1.028999999999999967e-03,6.503999999999999799e-04,3.119221043533281090e+02,3.060267549633200588e+02,3.066425390691032362e+02
6.417175670000000443e-01,2.422458419999999890e-01,2.241366360000000002e-01,1.320000000000000101e-04,3.113999999999999798e-04,1.730999999999999900e-03,3.119214340260007816e+02,3.060259753805074183e+02,3.066422840072955296e+02
