time,Fx,Fy,Fz,Tx,Ty,Tz
1.763057276771434546e+09,-5.435335308677141652e-01,-1.231630077299218501e-01,-1.464379722988443877e+00,-5.127969224421067285e-01,2.579935891198640863e-01,2.722387164369587942e-01
1.763057276775453568e+09,-5.381364310212837232e-01,-1.253116010896331567e-01,-1.466147504058147089e+00,-5.131753860919449073e-01,2.570526336227202391e-01,2.719324445921626476e-01
1.763057276779417276e+09,-5.357405621675619400e-01,-1.339907169344890236e-01,-1.466093990404006009e+00,-5.142564457221433516e-01,2.564491610900738183e-01,2.715365308541313749e-01
1.763057276783400536e+09,-5.494148219803255406e-01,-1.374672498522423736e-01,-1.484661761596835383e+00,-5.148832818484229135e-01,2.580118485410786699e-01,2.715621504319329360e-01
1.763057276787404776e+09,-5.404836282953078275e-01,-1.411031889130978378e-01,-1.468710587003235757e+00,-5.150993564009019865e-01,2.567158210591336531e-01,2.716905758114291358e-01
1.763057276792407751e+09,-5.352260507557897729e-01,-1.356621326744499867e-01,-1.478492032249836940e+00,-5.141200519434331317e-01,2.546958607366082150e-01,2.715543383545571676e-01
1.763057276795639992e+09,-5.365990783413976395e-01,-1.323529060849801819e-01,-1.481904441724104737e+00,-5.136632306624178135e-01,2.545090529489371090e-01,2.714420805642088763e-01
1.763057276799401045e+09,-5.289622573964236629e-01,-1.404184751016916699e-01,-1.466669138995454702e+00,-5.158400109925762589e-01,2.533092880387720625e-01,2.718042723581978737e-01
1.763057276803406715e+09,-5.232283578059127027e-01,-1.284151079891527325e-01,-1.462221499897598420e+00,-5.146235171614876869e-01,2.526516537754320280e-01,2.721157643100878820e-01
1.763057276805454493e+09,-5.255122644389712550e-01,-1.319230932344206686e-01,-1.462859301399279222e+00,-5.154724665160571595e-01,2.530825130086791774e-01,2.721342952039555452e-01
1.763057276809418201e+09,-5.334285134491393299e-01,-1.441997486931103356e-01,-1.459887671170356560e+00,-5.176906057314026866e-01,2.546922894420260985e-01,2.716917577304187037e-01
1.763057276812477589e+09,-5.391731417157948902e-01,-1.412450650502750371e-01,-1.476506362342844048e+00,-5.168202803341949148e-01,2.552899846061097433e-01,2.706749060269639240e-01
